,sentence,label
910,上两个星期从广州到杭州旅行，到达酒店已经十二点多，在酒店附近发现这家食店好像有一定的人气，所以抱着试试态度进去了，打开菜牌，发现里面有不少是杭帮菜，不过幸好还是有比较多粤菜口味的东西可以选择，我们只点了一个烧汁焗鲈鱼和上汤菠菜，做得都比较接近广州人口味，鲈鱼比较香，有点脆，汁也是甜甜酸酸的，比较开胃，上汤菠菜的菜很嫩，我们一口气就吃完了，不过米饭就是比较差，大大碗的，可惜是那种有点黄、圆圆矮矮的那种，而且是冻的，很艰难才用上汤菠菜的汤送了，最后三个人埋单60元，算是非常经济了，而且肚填得饱饱的。,0
911,兰州拉面么偶尔吃吃觉得赞的~味道浓郁哈哈，吃在嘴里感觉也很好，也不用顾及自己吃面的样子~会比较自在的，不过总感觉兰州拉面的汤不大干净，所以也就偶尔吃吃哈哈~除了拉面还喜欢吃炒刀削。。,0
912,由于宝宝比较害羞，而且对老师比较排斥，所以找学校时儿子是否愿意接受是主要考虑因素。谁知他听了一堂试听课就吵着要报名，虽然我们家长认为学费实在太贵了，但只能一咬牙就给报了。因为等新开班要到12月底，正好有个上了4节课时的插班名额，再次郁闷的是少上的课时不肯退钱，抓牢父母的心态啦。。。唉,1
913,这家店的生意比起飞洲的要差很多，服务员相对也不够专业。\n一般都点她家的烤珍珠奶茶，可在这买得经常都只是温温的，今天买得吸第一口居然连珍珠都还没热，有点小郁闷。,0
914,同学聚会时和同学一起去的...七绕八绕总算找到这个桌游店...原来是位于一幢居民楼里面的，一进屋觉得环境还算可以，就是厕所有点脏，老板人还蛮客气的...一般这种店老板应该都还挺客气的，否则不要做生意了...厅里面还有x360和Wii，老板貌似是太鼓达人的爱好者，还有一个鼓的说~~如果桌面游戏玩腻了，出来玩玩这个也蛮好的~~房间里是中央空调不晓得威力如何，不过里面放了个取暖器，估计威力不大来赛...\n总的来说这家桌游店还是一般，工作日25元畅饮畅玩还算不错，蛮实惠的~~就是有一点不足，房间里的布置不大好环境也有点小乱，而且老板不大专业...,0
915,店面虽然很小，但是很真宗，口味也不错，老板是日本人，很热情，因为离公司近，中午去吃过几次，中午有套餐，晚上比较贵，附近的日本人去的比较多。,1
916,菜还行，服务太差。\n进去的时候，我走过了，往里面走进去，就听见梆梆的敲玻璃，里面一个大爷冲我招手，让我从刚才路过的门进去。吓我一跳，没在意。\n坐下以后发现桌子是湿的，等了半个小时也不来上菜，后来一查是把我们忘了。\n后来一下就把菜都上齐了，上菜的时候，服务员就给上到桌沿上，客人帮忙把盘子往里面放的时候，一句谢谢都不说。\n上到鱼的时候，我们发现鱼是凉的，就问了服务员一句，鱼怎么是凉的，不会不新鲜吧。服务员说，我不知道是怎么做的，然后七了一声，就走了。\n最后更麻烦，我老公吃饭吃到石子，把牙齿崩出血了，要求他们出办法解决。\n服务员一副很拽的样子，眼睛望着天说，只能重新做，要么带你去医院看病，不行你就打电话投诉去吧。\n后来，我老公也是有点急了，直接说让他们陪钱，服务员还是一副你说怎么办我先听听的大爷样子，我老公就说，那你赔1000吧。\n那个服务员就跑去跟他老板说，我老公跟他说让他们赔1000。\n那个老板就开始亮着我们，不来解决。\n我们等着也不是办法，到大厅里面打电话给24券投诉。\n24券也只说能记录此事，24小时后才能给出解决结果。\n到时候人家说你吐上血的盘子在那，有什么证据，我们总不能把盘子带走吧，那也不能证明这个盘子是这家店里拿的呀。\n我门就要求他们给写个字据，证明确有此事，我们明天再研究怎么解决。\n他们就是不写，于是我开始拿出手机录像。\n录像的时候，他们就急了，一个自称老板的人，过来拉扯我老公，要他出门，给他1000块。\n另一个自称老板的人，抢走了我的手机，也不知道他们有多少个老板~~~\n几个男服务员也凑过来。\n我们感觉他们要打人，就要求不出店门，就在屋里解决。\n跟他们老板说，我知道你也是因为你的服务员挑事才认为我们要你1000块钱，我们只是想要一个合理的赔偿，因为服务员态度不好，才急了，乱说。给个合理的赔偿，我们也就不计较了。\n最后给退了全款，但是那个老板一直在说我们是碰瓷的，你们这种人我见得多了的话。\n我相信他说的是真的，他是见得多了，因为他的服务员实在是太能挑事了。\n就算顾客是真来吃饭了，遇到一点小事，就给挑大了，他见到的所谓的“碰瓷儿”的人，能不多么。,0
917,龙西路周边较为高档的洗浴场所，正规消费，装修气派，设施齐全。洗澡28元，有大小两个浴池，小浴池内有四台按摩浴缸。做脚摩套餐可以免浴资，不过价格挺高。二楼包厢，三楼大厅，电动调节单人沙发，过夜加20元，水果茶点另外付费，有棋牌室，技师模样不错，支持银联刷卡。,1
918,LG超爱吃烧烤的东西，所以就去尝试了下，烤鱼貌似这两年很流行，可本人一向不怎么喜欢吃烤啊煎啊炸啊的东西，比较健康，哈哈，不过他家的烤鱼味道还是蛮灵的，不像我想象的焦炭，么啥好吃，呵呵，所以推荐下啦,0
919,性价比很高的一家小店，也很有情调，适合约会或者闺蜜聚会一起去。\n价格真的算是PIZZA店很便宜的了，觉得也很好。,1
920,金牌土豆。。。我觉得不错，男朋友说甜不喜欢。被他一说我也不喜欢了。。我其实最喜欢他家的洋葱圈。。蘸料很不错~总体，还不错啦~,1
921,地理位置不太好。但门面招牌还是比较醒目，晚上去的也比较好找。里面装修和菜品和别的秀玉都差不多，不错。菜品没太多印象，都属于中西结合一类的简餐。如果在新华路附近随便吃吃，这家是不错的选择。,0
922,大清早没地方去，就溜达到了这家，找个有插座的地方把电脑打开，一杯卡布奇诺，看着路上人来人往，在群里有一句每一句的聊着，真是个消磨时间的好地方。,0
923,奶茶很不错呢，还可以加料，布丁、红豆、绿豆、珍珠等等，看得出来做得很用心，喝得是布丁奶茶，都沉到最下面了，要晃一下才行,1
924,喜欢一个人一个锅的，比较干净卫生，喝汤也比较方便一些，还有就是自己选油碗，可以按照自己的口味自由调和，虾确实很好吃，确实很贵。,1
925,环境不错，服务员的服务也很好，对自家的菜色和餐厅的历史都非常熟悉，反应敏捷，不卑不亢。\n点了1000元的套餐。最先上的手碟印象最为深刻。尤其是第一口品尝的翡翠豆腐，相当有特色。每道菜都颇费功夫，精雕细琢，虽然有些只是不入流的北京小吃，但这里的做法精致了许多，颇有宫廷风范。\n主菜就反而一般化了，没有特别让人印象深刻的看家菜，鲍鱼有点小，龙虾的分量也很少，慈禧那时候，应该也不吃石斑鱼吧。。。总体来说味道中规中矩，不错。\n该餐厅属于体验型餐厅，去过一次，以后应该也不会再去了吧。,1
926,真的是很齐全的商场 地下一楼二楼是小吃、超市之类的 地上一楼开始就是衣服鞋子饰品 一站式购物选在这里就很适合了 商场放的音乐很轻 品牌也齐全,1
927,大周末跑去吃饭，看见里面空荡荡的坐着几个失落都的员工，居然说老板跑了，不做生意，我晕我晕我晕我晕我晕,0
928,双皮奶还不错，就是9块钱有点贵。榴莲酥和炸牛奶有点腻哈，可以试一下。\n牛肉滑蛋煲仔饭和蜜汁排骨饭都是可以尝试而不至于太后悔的。还有好多人点面线之类的，下次试试。,1
929,"在广州有很多分店, 番禺那边更不少.\n以前每次经过都会买一个烤鸡腿, 那时价格便宜, 只要3.5. 现在是只能回忆了.\n这里的烧烤味道不错, 但是烤得比较干, 而且有点象炸出来不象完全是烤的. 卫生方面感觉真是不怎么样.不过D人都讲大菌吃细菌. 估计也没多少人在意吧.",0
930,位置在百联地下1楼小吃街里，味道还可以但是感觉偏甜了点，而且地方比较小。为什么有输入限制啊，就这么个鸡排我还能多评什么呢。。。,1
931,第一次和朋友去吃的，要的全家福，超大碗，两个人分着吃，正好，一个人肯定剩大半，虽然我说一直不喜欢吃皮肚面之类的，他家的面我倒是蛮喜欢的，很好吃,1
932,我最常在这里吃，因为逛街嘛，嘿嘿\n这里量给的非常足，态度也很好，虽然人真的算火爆，但是服务质量不差，开票啊~别人跟你拼桌，都很态度好的征求你的意见，没见到过翻白眼的，喜欢这里，虽然人多，但吃着特别开心。,1
933,收银员的态度气人 自己打错清单 还很蛮横 说什么菜价上调 菜单上改的价格掉了 这也叫理由嘛 在酸辣汤里还发现了一根刷锅苗儿。。。看你拿大众点评网会员卡打折 收银员还很鄙视 说是刷大众卡赠送店内贵宾卡 问过几个去过的同事 都没给过那个贵宾卡 吃了一肚子气 反正是不去了 环境太乱了 当然部分服务员态度还是不错的 一颗屎坏了一锅粥,0
934,和朋友过去小憩，不错，有可以休息的位子。点的名字不记得了，有冰淇淋，芒果，柚子，还不错，蛮清爽的，柚子微酸苦，中和了芒果和冰淇淋的甜腻！不错！,0
935,口味特别清淡，价格相对来说适中吧，不太贵，不过人也确实不多，旁边的呷哺，香飘飘，都是满满的人，同事点的粥和肉饼，我点的冬瓜丸子汤和豆角焖面，吃完刚刚好，就是感觉味道稍微淡了点，汤味道很鲜，另外喜欢这样宽大的座位，很舒服,1
936,6月18号开张的，之前一直在装修，感觉很富丽堂皇，有点像小皇宫的样子，里面的摆设装修比较复古与时尚相结合，之前网上评论非常差，从价格到味道到服务都很差，不过昨天经过本人亲自探访尝试，觉得之前的点评并不正确，首先说下价格，除了一个锅底价格比较贵，有点小离谱之外，别的都很大众，锅底呢因为是清汤锅，卖到三四十元确实有点小贵了，但是别的菜价格都还可以，雪花肥牛确实是亮点，牛肉切的很厚，味道很香，感觉很厚实，鸭肠，鹅肠都比较热门，我们八点到的时候已经卖完了，因为是每天空运过来，所以比较紧俏，一上来服务员就跟我们说试营业期间没有发票的，呵呵，虽然有逃税漏税嫌疑，但比较坦诚，很主动的先送上两罐雪碧，反正我们也不吃公款，要发票也没用，来两听雪碧可以接受，然后刚下筷又出状况，竟然又吃出一根钢丝球铅丝，是刷锅子的时候留下的，叫来服务人员，说是帮我换掉锅底，我发话了，大家实惠点，要么买单时候打点折扣，要么送点东西，服务员倒也是机灵，把菜单给我，让我随便挑份菜，选了份羔羊肉，这个处理至少我还是可以接受的，总体来说这里还是可以的，休闲时刻三五好友可以来聚餐,0
